Generation: 1 | maxFitness: 0,4106085 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,4106085
33|TotallyRandom|0,00699402|1,734906;2,951674;0,4218764;4,431795;4,524926;4,739904;-4,934423;-2,759728;3,48051;0,5256276;4,030227;-0,4971533;2,50063;-0,04506397;4,515321;4,825033;1,114936;1,230731;4,501423;-2,307088;2,411996;-0,01778793;-2,590146;3,470043;4,028902;2,444387;4,533566;1,360528;1,967763;-1,654444;4,961285;-2,867442;0,5010004;0,1743631;3,811749;2,11863;1,115651;-0,000670433;-4,355521;-0,8955674;0,243072;-4,463684;1,605576;-0,4703088;-0,02138186;1,842171;-4,981442;1,87806;0,1081486;-4,575378;3,07715;-1,341317;0,4925675;2,28413;4,737044;1,828172;4,822451;-3,91007;0,9561853;2,51288;0,176918;3,904036;4,798151;-4,581227;-0,3640981;4,727255;4,932714;-1,884516;4,957176;-4,199309;-0,3996034
34|TotallyRandom|0,006993808|2,924684;-2,851398;3,011001;4,366281;1,314356;2,755736;2,599505;3,432025;-2,844746;4,646446;4,653927;1,21574;0,9362392;3,285295;4,892569;3,266981;-4,537726;2,388752;-0,04889202;-0,5793781;-4,321655;2,913629;3,539243;-0,8665318;1,467103;1,493685;0,8636065;2,219284;-4,061761;-2,681335;-3,13657;-3,871675;2,664683;-4,194891;1,985613;2,046045;-4,501009;1,713002;-3,201128;0,1293235;-0,3976612;0,0801878;-1,724417;2,443361;-4,472206;2,575244;3,433551;-1,648107;-0,3472261;3,109319;-4,202575;4,774732;1,527607;-4,313626;-4,996592;2,902432;-0,04239845;3,661093;2,857457;-3,852948;-3,922693;1,065834;4,772001;0,02088499;3,664325;4,682729;1,967913;4,56963;-1,946841;2,724815;0,6031175
35|TotallyRandom|0,006643022|1,058352;-1,904084;1,951285;1,308218;-3,671403;-3,704251;-2,504882;-1,532499;3,21771;2,05176;4,17942;2,408335;4,418316;3,818071;4,206921;2,698946;2,307789;4,635867;-2,687558;1,409848;3,956729;-0,3129058;-1,077123;3,967686;2,226386;-4,609419;-2,27108;-2,827365;-1,359648;-0,09424877;-2,245013;3,409606;0,231709;3,9044;0,7647128;-3,612001;4,600899;2,691396;1,723131;-2,817439;-4,481865;-1,354367;-1,5122;-2,366411;-3,163882;-4,162749;4,766704;-2,195857;-3,240869;0,6684227;0,8465152;-4,138094;-2,442778;-4,117127;1,857777;3,282236;-0,7453103;3,280771;-4,335175;2,096933;-4,820447;0,4427676;-2,73308;0,758328;3,686498;-0,04639912;-3,783188;-4,572607;4,793053;3,553678;-0,8656616
36|TotallyRandom|0,006639025|2,448428;3,495352;4,778015;-2,313668;-1,61665;-4,110822;-4,798443;-2,834222;2,246188;-2,270925;3,592139;-2,636664;-3,597388;-2,664088;-3,399707;4,916692;-2,626248;3,531069;3,733678;4,739244;-2,589606;-4,28254;-2,917671;-1,703165;4,97963;-0,878952;-4,101233;3,257251;0,5976839;1,994072;-3,749247;1,211061;2,209452;-2,716973;-0,5956931;-2,100618;4,766878;-1,878503;-2,7672;-1,189785;-4,010153;-3,361917;1,506956;-3,511592;4,939062;2,760583;-1,612575;-2,608116;-1,18964;-0,5192595;-0,4299479;-4,574365;2,687249;-4,702764;0,9129529;-4,904872;2,278896;-3,044215;-2,35714;-1,706584;-4,153511;0,9935088;-2,655599;-4,477354;-4,007618;-3,075076;4,274525;-2,783916;-0,07499027;-1,124111;-4,014874
37|TotallyRandom|0,006637242|3,887699;1,050481;0,5045085;0,2661033;4,256314;-4,82572;4,950466;-0,5047078;-2,447345;-1,174431;-4,304852;-2,657076;4,492265;-1,926094;2,378789;-3,835991;-2,011225;4,374816;2,334881;-0,4727368;4,640676;0,7291765;-0,03092718;-1,576961;0,1907272;0,2048965;-0,3920822;4,605347;-2,886204;-0,1108246;-0,7259588;-2,0765;2,855591;-0,8523054;-3,764006;0,6525416;3,929292;-0,7820554;4,471357;0,5513482;-4,862138;-3,073923;-1,164504;0,7905965;1,884779;-0,3724866;-2,101396;-3,299222;-1,077227;-4,840688;-1,729467;3,157314;1,312185;0,5597715;3,553353;-4,20293;-0,05761671;0,5549521;-0,3561254;-3,413716;-3,990756;1,884615;-2,671929;-2,86919;1,776649;-0,3482027;2,902467;-3,54518;1,924875;2,312276;3,326892
38|TotallyRandom|0,006635051|-0,226429;-1,382043;1,784991;-2,197742;4,099627;2,134879;4,983669;-3,939737;-0,02206993;-1,784834;4,91148;1,270281;4,153193;4,756055;-4,307918;-3,787951;0,2409558;-1,734353;-3,566129;-2,384109;-4,693636;-3,363141;-3,087216;2,448219;-0,364675;-3,396706;0,4716368;2,113892;0,8718939;0,06925058;0,8602982;-3,368329;-0,4161506;-0,1171751;-3,554994;4,97015;0,07240105;2,995382;-0,5167513;-4,374547;-1,532297;0,6699271;4,853308;1,673468;1,828396;-0,30791;-0,01673174;3,36885;-2,045128;2,801801;2,454109;-1,211571;3,532563;3,005907;-3,626187;2,108301;-1,691951;-2,864732;-0,02632904;4,92673;-3,921312;-3,610962;-2,10151;-1,827815;-3,329515;-2,480533;-1,562061;-4,728773;1,532511;3,945836;0,3213496
39|TotallyRandom|0,00663207|-1,847333;1,287674;2,946287;2,050012;4,124475;3,847191;3,046761;0,3441625;-0,9798498;0,9782844;2,674351;4,564941;2,290627;-2,135938;0,3401308;4,852941;-2,532152;1,185704;0,9693594;2,776052;0,4554172;2,4961;-2,935538;2,573271;-1,349011;0,7287712;-2,1168;-3,242773;-1,03604;0,4975109;1,478666;-0,3590684;2,727022;4,479512;-4,116048;0,5253105;-4,902391;-1,291955;-1,579338;2,097815;1,381678;-4,021242;2,364306;3,069522;0,274127;-1,472532;-4,539609;-4,531852;0,9943657;3,978463;-4,039231;-3,115172;-1,400296;-1,398994;-3,354301;-1,417286;-1,172574;1,491079;-1,503289;0,5239205;-4,43562;2,49741;-4,718448;-0,9393005;-1,787118;3,546806;3,502531;-2,615201;-2,646832;0,8183761;-0,3250523
40|TotallyRandom|0,006631625|3,29982;2,291623;-1,394627;1,807371;4,441114;2,870179;3,396177;2,970719;0,3330879;-1,608901;3,512673;-1,743037;4,068204;2,224619;-3,924198;-4,605371;2,962471;2,798741;-4,341646;-0,7814426;4,606733;-2,723677;0,09605455;3,537291;-2,90997;-4,586764;3,901917;3,455984;1,345296;0,4314561;-0,2759748;-1,772373;-1,873451;1,698021;4,427681;-4,135257;1,240018;3,006924;1,675485;4,597885;-0,9565334;-3,169409;1,542637;4,194774;-0,4873853;-1,806372;2,298554;4,152779;-0,7899566;3,104802;2,206154;-1,137741;-1,600969;1,52433;-3,099871;-0,1143389;-0,8661537;-1,829693;-2,972465;-4,488981;-0,2977748;1,168948;4,435634;1,475243;-4,050694;-0,1369863;-0,7988005;-2,295768;-1,388689;-2,751071;4,691714
41|TotallyRandom|0,006631114|4,8526;3,291993;-3,870626;1,452114;1,204414;-2,608364;-0,895515;-1,422004;4,929974;1,384821;-1,235468;-4,476689;-3,490837;4,355464;2,709241;1,770458;2,275263;2,601861;2,739144;3,501613;-4,246321;0,7208843;-3,152213;-3,968699;3,394878;-4,246157;-1,629584;-2,143188;2,151717;1,408471;-4,603759;-3,489074;-1,179454;-4,15202;-2,115515;-1,801301;2,845879;-4,190582;-1,495889;-1,757925;-2,32651;-1,952333;3,753975;-2,07613;2,250082;-3,066298;-3,737818;-2,478468;4,849541;1,643661;3,999256;-0,1015358;-2,510729;-0,7575278;-4,50212;-4,272218;-3,260219;4,655071;1,445076;-3,774692;0,03968048;-2,132151;-3,690128;-1,580599;0,5981355;-4,534197;-4,297861;-4,238366;-4,475502;-1,011522;2,610568
42|TotallyRandom|0,006630351|-2,192921;1,813315;-4,037775;0,7561188;2,607664;-1,006538;3,73699;-2,224236;1,698322;-1,615952;-0,1437907;0,2766447;-1,41552;1,596075;-2,09563;-3,91163;4,673842;-0,2541666;0,1393647;4,470975;2,51044;1,938078;3,395536;2,190352;1,091437;2,660478;4,315218;3,068968;-0,9457965;-3,189308;0,3491302;-1,515079;-4,088527;-3,099464;2,97613;3,364511;-0,5971723;0,02872276;4,207941;-2,097771;-3,2345;-1,793169;-0,7520347;4,712152;3,094386;-4,398005;-1,256337;1,465886;-0,07101488;-3,206627;-2,293153;1,119016;-3,700586;-4,474391;1,755401;1,686119;-2,945818;-0,4698687;-3,170022;-0,1652746;1,629755;-3,731871;-4,387323;-3,62854;4,228659;-4,940248;0,8282251;-3,543282;-3,168683;4,150927;3,838483
43|TotallyRandom|0,006629548|0,37005;-2,41715;-4,120253;-0,5446692;-3,458021;3,607123;4,327343;0,9610085;2,163846;1,338906;2,869571;1,159937;-2,752367;-1,589696;3,334267;4,215536;4,810528;-2,972413;-1,432865;-0,6102543;-3,41014;-0,484262;0,03871727;2,903371;3,563021;2,334504;0,4403238;4,201014;1,05846;0,9889321;4,870459;3,33078;2,854317;-0,5969076;2,965335;-1,350067;4,094679;-3,649469;-4,736818;3,261886;1,510054;-1,233871;-0,4457326;4,451456;4,960938;-3,848003;2,002397;1,792105;0,6718259;0,2864332;4,365477;3,06375;-2,186183;-1,530835;2,135354;-3,179138;-2,256453;-0,5271583;-2,686156;-4,291905;-4,558649;2,298318;-2,208321;-3,450634;-3,761301;1,090087;-3,31251;-2,666183;4,832802;-0,2503676;4,868855
44|TotallyRandom|0,006629239|4,275794;-4,478823;3,229843;4,413443;0,911644;4,312276;0,3648405;-3,737972;3,429723;3,719518;-4,74413;-0,9627132;-1,194342;3,685438;-4,518841;4,12259;0,9308405;-4,929821;-2,578007;-4,833254;-1,113004;-3,182347;-4,653282;-0,6776171;-0,9831662;0,3218012;-1,098152;-3,312944;-3,825526;4,526795;1,378039;3,718573;-0,7208924;1,665156;-2,746066;2,589235;-1,3522;4,620923;-4,575836;-2,291934;4,467785;4,349216;1,992788;2,093494;2,484942;-3,807754;0,5445309;3,81853;0,5210738;-3,713551;3,402842;-1,208629;-1,738493;-0,01318741;1,53507;-0,8055501;-0,1373429;-4,780264;-4,704471;-2,591175;-4,51557;1,164163;-2,424028;-3,328678;-0,207191;3,147849;-2,471235;2,628486;-1,675357;-0,2160554;2,960384
45|TotallyRandom|0,006628701|-4,728001;3,417274;-2,914921;2,156422;1,51589;4,953167;2,840122;1,663242;4,907283;-2,60044;-0,8436246;-2,988622;2,537072;-2,801647;-3,9638;4,078767;-2,059931;0,8911901;-0,6145887;1,736905;0,475728;1,978928;2,335824;2,685741;-4,540413;3,086399;3,610042;-1,479969;-0,6410069;1,965846;2,956124;-0,2702756;-3,620777;1,924786;3,651345;-0,4866595;-1,35073;-1,899205;-0,4149194;2,218668;-2,776917;-2,079331;-3,356342;-2,901512;-1,496045;-0,5507226;4,94875;-3,813331;-1,153937;-3,257979;-2,849133;-0,6220479;-1,339648;-0,4252415;-3,124821;-4,44158;1,855895;2,631137;-3,772892;-4,370975;-4,154401;-3,661834;3,082134;-4,994267;-0,2774878;-1,871202;-1,127808;-1,080959;-1,032052;2,171783;-0,4817576
46|TotallyRandom|0,006628079|4,904468;-4,899204;-1,511399;-1,985643;-2,520856;-0,2108021;4,445272;-4,643331;1,752949;4,500067;4,658918;-0,5394559;4,138516;3,580282;4,940027;-1,789414;-3,720969;-1,278909;-2,630473;-0,4565315;4,096795;-2,076835;1,661899;3,458353;4,833907;0,9729834;2,794508;0,2811723;-4,291624;-1,076228;3,327142;0,3923912;-1,245912;-0,4037018;3,322011;-0,1407032;-2,543368;1,521516;4,476608;2,917216;2,354269;-2,990011;3,767775;1,181777;3,240797;2,198695;3,234502;3,380649;1,314733;-3,165825;-2,533839;2,257593;2,698512;-2,566875;0,7865138;0,6901126;4,880091;-2,290804;-1,476822;3,609539;-3,679772;-3,842559;2,260338;-1,575195;-3,810543;0,5690317;-1,199;0,1053591;-3,871194;1,152423;2,497407
47|TotallyRandom|0,006627928|3,051529;3,198419;-0,5982976;-0,5669932;2,327247;2,311119;3,360544;-4,344751;4,928118;-4,106337;-3,876987;-0,2790565;1,124781;-2,39988;4,914806;0,7160478;2,177072;0,8285327;0,8711882;-2,400597;4,667665;2,002922;2,961299;-2,864408;3,591905;-3,377922;3,248365;2,781246;3,886744;-0,1340432;1,089055;3,936234;-1,317547;-3,843249;4,383835;1,684009;3,557315;3,05253;-0,2455883;2,049913;3,140007;3,438135;0,7880001;-4,726037;0,9146924;4,584508;-4,109835;2,507337;-4,938474;-1,289541;-4,916718;-0,04993868;3,721365;-1,682693;1,89262;3,043221;-4,84796;-2,543412;1,743222;-4,337679;0,6875043;2,651382;0,91541;1,373196;-4,232258;-0,04708338;0,4287033;-4,476004;0,9405332;-3,988985;-3,436817
48|TotallyRandom|0,0066276|-1,35597;3,05105;2,700195;-4,910295;3,636046;1,802968;3,03857;3,097032;1,125755;0,08205938;3,426479;-0,5266376;3,682301;0,2730532;3,950438;2,442504;3,825579;0,3484039;2,984319;2,38131;2,231855;1,438231;-0,5426316;1,554723;0,1608853;-4,938479;-2,934571;-2,212531;-3,091667;-4,628744;3,420387;2,44974;0,02497387;-2,767627;-0,979455;-4,243093;-3,086261;0,6169672;1,880238;2,914803;4,268365;-4,482093;0,2571778;2,919929;-0,9602838;-1,243884;-1,321753;-1,775806;4,925304;-4,195602;-4,782927;3,902181;0,1877193;-0,241508;1,132211;3,605314;0,4030318;2,324603;-1,887544;2,900758;4,190614;3,173041;-1,6181;-0,5561404;-3,491752;-3,877244;-2,849141;-2,504081;-3,382351;1,38595;-3,042608
49|TotallyRandom|0,006627156|-0,2656131;-0,6690474;-1,635415;-2,917222;1,354446;0,4075747;-2,230029;0,6638937;4,654014;-4,483051;3,418982;4,389752;0,1636691;-0,9783287;2,763135;4,84228;2,872713;4,046374;-0,3304405;3,121724;4,201464;0,1158876;-4,604974;4,669216;-0,5771441;1,616032;-4,460726;2,338147;2,837777;4,610013;0,6158085;0,5267649;0,2273483;4,219047;4,003269;0,5852275;-1,323452;0,4455109;4,16103;4,953562;-0,3385215;4,120856;2,454003;2,00912;-0,7678432;-3,624128;-4,207434;2,362007;-3,959479;3,517518;-4,709532;0,4425521;-1,225958;2,279893;-3,508768;4,063396;3,361037;3,154341;-0,1698823;0,9600358;1,753754;4,534583;-3,435789;-0,9093432;-4,443247;-3,314852;-3,292316;-2,009917;-1,882412;4,734909;-3,113675
Generation: 2 | maxFitness: 0,4608238 | maxFitnessGen: 0,4106085 | maxFitnessGenBuf: 0,4608238
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TotallyRandom|0,4608238|-0,1895399;0,9675879;-2,974528;0,1439719;-0,8030849;-3,972193;4,091872;3,872823;0,8496003;2,309669;4,884343;-0,4794388;-0,470645;-1,284531;4,401977;-3,764539;2,350693;-4,965806;-2,203455;4,999419;-1,955464;-4,857769;-4,662715;-1,259742;3,07366;-1,196777;-2,418799;3,378411;-1,395978;4,918789;-3,885801;-0,7093768;0,1594968;1,400844;-3,618159;4,900951;-1,548763;1,705953;-0,1111965;-3,634457;-1,793218;1,349305;1,957189;1,297934;2,707907;-0,8037643;-4,449839;4,108221;-0,3720217;-0,3701372;2,788344;-2,566396;0,6992726;-4,565582;-2,38962;0,8651133;1,964575;-4,904593;-4,36846;-2,246174;-2,52342;-4,951154;0,9941797;-4,704413;0,07749367;-0,1245337;1,368035;0,8360572;0,2061062;0,2050619;4,273836
1|TOP2|0,4213822|4,576456;-3,306132;-0,7702087;3,624276;-3,903463;-1,931734;0,9113461;-1,085698;0,05513239;-2,936983;-4,772751;-4,013881;0,6737084;2,857266;2,348621;4,498486;-4,654091;-3,903264;3,137825;0,9645635;1,468749;4,259912;4,46703;0,1899915;-0,04074895;-2,785067;-3,16851;1,052938;3,907805;3,409908;-2,515516;-2,480025;0,1347523;-4,897327;-3,968978;-4,340297;4,017023;0,699805;1,922052;1,539601;2,918114;-1,010181;-2,800688;-2,413494;-2,639289;1,35831;-2,008755;-0,6535145;2,949419;-3,175437;-3,381008;1,437284;1,931872;3,980484;2,729141;-2,258187;-2,26467;3,219984;3,382854;1,657534;4,76773;-4,386652;-4,618877;4,806859;1,387976;-4,018234;-4,924379;4,17471;3,75601;3,516237;1,72614
2|TOP2|0,4051058|4,576456;-3,095765;-0,5356637;3,699272;-3,903463;-1,707726;1,278845;-1,483405;0,05513239;-2,936983;-4,772751;-4,044198;0,4065737;3,30322;2,528555;4,508955;-4,654091;-3,757346;3,251545;0,9899287;1,468749;4,659758;5,212489;0,3268248;-0,9279454;-2,785067;-3,037445;0,483796;3,907805;3,822389;-3,192735;-2,916683;-0,3412915;-5,231037;-4,006359;-4,340297;4,062319;1,010147;1,922052;1,587881;3,021593;-1,010181;-2,800688;-2,283876;-2,731449;1,35831;-1,663908;-1,002143;2,949419;-2,955773;-3,381008;1,555564;1,816588;3,980484;2,45508;-2,58967;-2,62549;3,353396;3,072693;1,657534;4,722852;-4,506818;-4,618877;4,811472;1,396626;-4,057274;-5,090899;3,823435;2,961078;3,516237;1,962953
3|TOP2|0,4020757|4,576456;-2,899778;-0,891705;3,699272;-3,666036;-1,937112;1,278845;-1,106832;0,05513239;-2,936983;-4,772751;-3,647734;1,112689;3,147313;2,470895;4,53655;-4,913346;-3,903264;2,781682;0,9899287;1,468749;4,259912;4,916896;0,5651064;-0,6816956;-2,785067;-3,53588;0,759253;3,829019;3,409908;-2,411224;-2,916683;-0,08165506;-4,945253;-4,09867;-4,421107;4,062319;1,010147;1,922052;1,07129;3,028999;-0,5437461;-2,800688;-2,159044;-2,790976;1,35831;-1,546254;-0,5688642;2,949419;-2,955773;-3,381008;1,089842;1,692532;3,730029;2,850177;-2,659875;-2,750996;3,219984;3,44105;1,657534;4,88186;-4,506818;-4,820618;4,423425;1,162023;-3,947887;-4,99265;4,17471;3,4567;3,516237;1,72614
4|TOP2|0,4013766|4,576456;-3,377214;-0,5731411;3,848424;-4,173893;-1,952023;1,202458;-1,483405;-0,3742322;-2,553591;-4,772751;-3,666408;0,924287;2,857266;2,348621;4,349365;-4,954479;-4,292132;2,781682;1,115542;1,510664;4,17558;4,916896;0,1899915;-0,2838215;-2,785067;-3,07083;0,759253;3,907805;3,409908;-2,895793;-2,916683;-0,2746238;-4,945253;-3,968978;-4,340297;3,933984;1,494619;2,308909;1,180088;2,787995;-1,010181;-2,800688;-2,159044;-2,639289;1,35831;-1,706408;-1,188347;2,949419;-2,955773;-3,381008;1,400762;1,692532;3,980484;2,837573;-2,258187;-2,62549;3,275932;3,44105;1,657534;4,76773;-4,506818;-4,618877;4,811472;1,413926;-3,82563;-4,924379;3,995043;3,4567;3,516237;1,72614
5|TOP2|0,3999105|4,576456;-3,306132;-0,635424;3,651947;-3,733371;-1,952023;1,278845;-1,483405;0,05513239;-2,936983;-4,686928;-4,013881;0,6737084;2,857266;2,178894;4,527646;-4,654091;-4,185826;2,901833;0,7848938;1,468749;4,074783;4,916896;-0,1516243;-0,4833789;-2,416139;-3,53588;0,759253;3,604221;3,409908;-2,963406;-2,455125;0,5201702;-4,945253;-3,968978;-4,340297;4,062319;1,010147;1,922052;1,198329;3,221554;-1,010181;-2,90145;-2,64707;-2,486627;1,35831;-1,843561;-0,8926588;2,949419;-3,374639;-3,381008;1,555564;1,907648;3,980484;2,952166;-2,258187;-2,971418;3,219984;3,235502;1,657534;4,76773;-4,506818;-4,618877;4,811472;1,396626;-3,82563;-4,924379;4,474366;3,4567;3,516237;2,076633
6|TOP2|0,3984913|4,576456;-3,161805;-0,8927742;3,438552;-3,696098;-1,622522;1,278845;-1,483405;-0,4368412;-2,959163;-4,676747;-4,013881;0,6737084;2,857266;2,348621;4,527646;-4,4277;-3,558756;2,781682;0,6039133;1,498535;4,259912;4,591465;0,1899915;-0,4833789;-2,785067;-3,53588;0,759253;3,907805;3,409908;-2,792644;-3,038831;0,1347523;-4,96666;-4,170175;-4,340297;4,469085;1,408932;1,922052;1,198329;3,028999;-1,010181;-2,800688;-2,159044;-2,639289;1,512928;-2,008755;-0,8072845;2,949419;-2,476806;-3,683845;1,555564;1,692532;3,980484;2,731823;-2,258187;-2,307785;3,219984;3,054339;1,657534;4,463971;-4,911002;-4,618877;4,602587;1,396626;-3,82563;-4,823929;4,17471;3,453957;3,20081;1,927354
7|TOP2|0,3948206|4,576456;-3,675522;-0,5731411;3,699272;-3,903463;-2,231473;1,381629;-1,483405;0,05513239;-2,936983;-4,722107;-4,013881;0,979541;2,857266;2,256731;4,527646;-4,302915;-4,062513;2,781682;0,9899287;1,431003;4,710001;4,916896;0,1899915;-0,4833789;-2,785067;-3,793966;1,170491;3,979635;3,409908;-2,659481;-3,191603;0,5894181;-4,99299;-3,968978;-4,225272;4,062319;1,010147;1,922052;1,244454;3,028999;-1,010181;-2,335721;-2,514738;-2,616262;1,658938;-2,008755;-1,002143;2,949419;-2,955773;-3,143334;1,296509;2,036226;3,666821;2,850177;-2,569161;-2,62549;3,191286;3,44105;1,657534;4,744407;-4,177286;-4,618877;4,811472;1,477522;-3,82563;-5,260439;4,655314;2,990118;3,344534;1,72614
8|TOP2|0,3853846|4,576456;-3,306132;-0,5731411;3,446534;-3,903463;-1,952023;1,278845;-1,483405;0,08125585;-3,048364;-4,772751;-4,304681;0,6737084;2,857266;2,348621;4,527646;-4,654091;-3,903264;2,463113;1,138162;1,67059;4,259912;4,916896;0,1899915;-0,1148311;-2,998587;-3,460623;0,4540322;3,907805;3,629714;-2,895793;-2,916683;0,6053066;-5,007729;-3,968978;-4,340297;4,062319;1,010147;2,328838;1,198329;3,288489;-0,9841812;-2,803643;-2,445339;-2,171118;1,403846;-2,458643;-1,002143;3,301228;-3,345909;-3,381008;1,555564;1,692532;4,282121;2,396396;-2,70948;-2,401434;3,394874;3,351234;1,678569;5,216759;-4,388093;-4,618877;4,811472;1,396626;-3,415322;-4,493926;4,17471;3,579062;3,516237;1,72614
9|TOP2|0,3808548|5,006442;-3,306132;-1,014351;3,699272;-3,903463;-1,753695;1,278845;-1,483405;0,05513239;-2,63768;-5,270303;-4,151484;0,1752767;2,857266;2,154046;4,784761;-4,654091;-3,903264;2,685237;1,080529;1,713489;4,233407;5,009665;0,4436705;-0,4833789;-2,785067;-3,53588;0,759253;3,907805;3,409908;-3,347057;-3,395729;-0,105721;-5,352515;-3,864392;-4,0475;4,062319;1,456857;2,317549;1,198329;3,028999;-0,707756;-2,749535;-1,734166;-2,639289;1,398239;-2,008755;-1,002143;2,949419;-2,955773;-3,760288;1,555564;1,848208;4,163162;2,632533;-2,258187;-2,62549;3,219984;3,44105;1,299579;4,76773;-4,506818;-4,692801;4,573244;1,396626;-3,82563;-4,661116;3,811351;2,977997;3,830573;1,451944
10|TOP2|0,3804364|4,102377;-3,027348;-0,5731411;3,566072;-3,427986;-2,127923;1,278845;-1,726406;0,462592;-3,117698;-4,772751;-4,024728;0,6737084;2,895414;2,352731;4,527646;-5,01878;-3,903264;2,781682;0,8488057;1,468749;4,259912;4,916896;0,0533683;-0,6176866;-2,785067;-3,960415;0,759253;3,907805;3,409908;-3,16444;-2,424971;0,2567751;-4,945253;-3,968978;-4,201598;4,062319;1,010147;1,922052;1,22511;2,830841;-1,233143;-2,800688;-2,159044;-2,639289;1,753468;-1,992125;-1,002143;2,949419;-2,95008;-3,318535;1,333564;1,692532;4,326243;3,137241;-2,143178;-2,855888;3,25349;3,44105;1,798769;4,76773;-4,705814;-4,618877;4,808127;1,396626;-3,82563;-4,924379;4,603998;3,553977;3,516237;2,126873
11|TOP2|0,378234|5,002109;-3,3756;-0,5731411;3,699272;-3,903463;-1,607566;1,230283;-1,483405;0,05513239;-2,936983;-4,772751;-4,013881;1,031711;2,814175;1,883418;4,527646;-4,654091;-3,455826;2,920599;1,439716;1,468749;4,259912;4,916896;0,1899915;-0,7915052;-2,44972;-3,706174;0,759253;3,907805;3,409908;-2,895793;-3,030022;-0,2460464;-4,945253;-3,968978;-4,340297;4,062319;1,010147;1,922052;1,003042;3,028999;-1,358269;-2,800688;-2,159044;-2,639289;1,35831;-2,008755;-0,5878377;2,949419;-2,97768;-3,381008;1,555564;1,692532;3,980484;2,850177;-1,930309;-2,56653;3,219984;3,926982;1,854097;4,727351;-4,506818;-4,661076;5,028163;1,396626;-3,769705;-4,432068;4,57946;3,70858;3,717985;2,220076
12|TOP2|0,3776989|4,576456;-3,257927;-0,7650859;3,699272;-3,903463;-1,856867;1,724467;-1,508812;-0,3532823;-2,917281;-4,616763;-4,366539;0,6737084;3,293579;2,348621;4,527646;-4,654091;-3,903264;2,781682;0,5039462;1,742829;4,259912;5,205981;0,1899915;-0,4833789;-2,785067;-3,405473;0,7175302;3,934249;3,729352;-2,528207;-2,829919;0,6253445;-4,945253;-3,968978;-3,897185;4,273317;0,7304448;1,755359;1,198329;3,508137;-1,059119;-2,848195;-2,094815;-2,9798;1,687328;-1,56088;-0,8464011;3,04314;-2,702679;-3,683601;1,920534;1,692532;3,980484;2,943827;-2,239818;-2,62549;3,219984;3,320381;1,657534;5,126987;-4,258305;-4,618877;4,335262;1,396626;-3,806935;-4,924379;4,460665;3,935469;3,766632;1,673202
13|TOP2|0,3771183|4,872785;-3,306132;-1,003144;3,784956;-3,903463;-2,10159;1,557051;-1,483405;0,3108948;-2,502143;-4,772751;-3,990165;0,6737084;2,857266;2,348621;4,636048;-4,272516;-4,235208;3,173331;0,9899287;1,32468;4,259912;4,916896;-0,1267202;-0,7586889;-2,785067;-3,53588;0,759253;4,196875;3,409908;-2,895793;-3,143839;0,3461748;-4,945253;-3,968978;-4,306181;4,288426;1,003094;1,922052;1,198329;2,657015;-1,010181;-2,800688;-2,382789;-2,639289;1,35831;-2,008755;-1,002143;2,949419;-2,598693;-3,381008;1,098086;2,089909;3,980484;2,521288;-2,258187;-2,455191;3,219984;3,44105;1,657534;4,414198;-4,774661;-4,618877;4,758417;1,005027;-3,82563;-4,924379;4,621416;3,4567;3,516237;1,72614
